complex-name,gb-complex-etot,gb-complex-1-4-eel,gb-complex-eelec,gb-complex-egb,gb-complex-esurf,gb-protein-etot,gb-protein-1-4-eel,gb-protein-eelect,gb-protein-egb,gb-protein-esurf,gb-ligand-etot,gb-ligand-1-4-eel,gb-ligand-eelec,gb-ligand-egb,gb-ligand-esurf,pb-complex-etot,pb-complex-vdwaals,pb-complex-eelect,pb-complex-epb,pb-complex-ecavity,pb-protein-etot,pb-protein-vdwaals,pb-protein-eelec,pb-protein-epb,pb-protein-ecavity,pb-ligand-etot,pb-ligand-vdwaals,pb-ligand-eelec,pb-ligand-epb,pb-ligand-ecavity,ddg,enthalpy-gb,entropy
3lvw,-27484.233,29495.9337,-50808.0666,-6292.7253,120.6253,-27407.8013,29056.8869,-50273.6294,-6312.4922,121.4333,-115.2816,439.0468,-405.3702,-151.6578,2.6996,-63900.0799,-7021.289,-50808.0666,-6191.3495,120.6253,-63346.5424,-6968.7011,-50273.6294,-6225.6453,121.4333,-554.8526,-5.4311,-405.3702,-146.7509,2.6996,-3.688741319,-8.30690000000323,-4.61815868100323
3lxe,-9292.4686,11881.7681,-18993.9661,-2236.1349,55.8643,-9106.7907,12061.9645,-18941.9831,-2283.5759,56.8037,-242.6836,-180.1964,-37.9222,-27.1788,2.6139,-23669.5621,-2515.5821,-18993.9661,-2215.8781,55.8643,-23617.8529,-2467.8851,-18941.9831,-2264.7884,56.8037,-67.6421,-5.8006,-37.9222,-26.5332,2.6139,-9.118236968,15.1093000000001,24.2275369680001
3lxk,-11889.4911,9520.2388,-18438.5446,-3036.7133,65.5279,-11697.2578,9746.8381,-18449.3047,-3061.2859,66.4946,-206.9573,-226.5993,44.6469,-27.7407,2.7357,-24143.5722,-2763.096,-18438.5446,-3007.4595,65.5279,-24122.5353,-2702.1633,-18449.3047,-3037.5619,66.4946,18.1948,-2.6761,44.6469,-26.5118,2.7357,-13.53920035,-43.5325999999986,-29.9933996499986
3lzz,-13616.9351,11832.2441,-21863.5525,-3658.5016,72.8749,-12983.8421,12861.0216,-22188.1955,-3729.6132,72.9451,-657.7584,-1028.7775,481.7628,-113.86,3.1162,-28504.4225,-3138.8275,-21863.5525,-3574.9174,72.8749,-28882.9224,-3106.0465,-22188.1955,-3661.6254,72.9451,367.2708,-2.1722,481.7628,-115.4361,3.1162,-5.305156054,-5.94340000000011,-0.63824394600011
3m35,-6329.7965,11387.0013,-15627.4677,-2136.054,46.7238,-6222.9906,11389.4966,-15598.5511,-2061.0535,47.1174,-118.5088,-2.4953,-19.4549,-100.7126,4.1541,-19676.391,-1953.4491,-15627.4677,-2142.198,46.7238,-19505.5018,-1881.8951,-15598.5511,-2072.173,47.1174,-122.1603,-7.991,-19.4549,-98.8684,4.1541,-9.974798623,-51.8600999999999,-41.8853013769999
3m36,-11178.0601,11944.2993,-19458.4499,-3729.5648,65.6553,-11074.5105,11946.7839,-19396.6264,-3691.2757,66.6077,-119.1309,-2.4846,-20.1521,-100.6064,4.1122,-25676.5656,-2591.9946,-19458.4499,-3691.7764,65.6553,-25495.207,-2508.1791,-19396.6264,-3657.0092,66.6077,-122.3022,-7.8654,-20.1521,-98.397,4.1122,-13.56683137,-60.3688000000002,-46.8019686300002
3m37,-11320.2348,11903.9224,-19338.7105,-3953.3603,67.9135,-11149.1589,11981.3924,-19298.5411,-3900.9002,68.8901,-200.2152,-77.4699,-23.2115,-103.5561,4.0223,-25743.2387,-2547.7647,-19338.7105,-3924.6771,67.9135,-25569.5942,-2467.5833,-19298.5411,-3872.3599,68.8901,-129.995,-8.6365,-23.2115,-102.1693,4.0223,-12.48922154,-42.4056000000001,-29.91637846
3m3c,-11764.6756,13760.2887,-21700.911,-3889.5254,65.4722,-11723.7632,13546.0437,-21441.2693,-3892.9141,64.3766,-28.711,214.245,-189.1941,-57.4496,3.6878,-28496.2437,-2984.0209,-21700.911,-3876.784,65.4722,-28207.6396,-2951.9512,-21441.2693,-3878.7957,64.3766,-258.9018,-7.1734,-189.1941,-66.2221,3.6878,-5.609097287,-37.0977000000003,-31.4886027130003
3m3e,-11597.9277,13667.7152,-21569.0031,-3762.513,65.8733,-11551.6607,13459.7528,-21305.6345,-3770.5375,64.7586,-32.9274,207.9624,-191.5336,-53.0368,3.6807,-28228.0441,-2969.5659,-21569.0031,-3755.3484,65.8733,-27938.7253,-2936.7647,-21305.6345,-3761.0847,64.7586,-258.0362,-7.3294,-191.5336,-62.8538,3.6807,,-38.8114000000005,-38.8114000000005
3m3o,-11361.7811,14086.0281,-21332.8718,-4179.0867,64.1493,-11317.0502,13875.0166,-21077.9084,-4177.275,63.1167,-33.2535,211.0115,-193.0015,-54.8231,3.5596,-28383.5804,-2950.8697,-21332.8718,-4163.9882,64.1493,-28091.8985,-2916.9465,-21077.9084,-4160.1602,63.1167,-261.6719,-8.938,-193.0015,-63.292,3.5596,,-36.4625999999989,-36.4625999999989
3m3z,-20871.8307,20251.2801,-35269.7055,-5965.8478,112.4425,-20628.2187,20461.3488,-35198.0548,-6005.1905,113.6778,-267.2716,-210.0686,-8.8253,-51.1639,2.7862,-44921.0896,-3859.2076,-35269.7055,-5904.619,112.4425,-44834.7231,-3806.4811,-35198.0548,-5943.865,113.6778,-65.554,-7.4916,-8.8253,-52.0233,2.7862,-7.91628755,-21.5752999999968,-13.6590124499968
3m6r,-7587.2187,7991.0974,-11328.6623,-4298.5826,48.9288,-7583.5021,7787.2822,-11085.1706,-4335.3851,49.7714,-21.7706,203.8152,-191.1482,-37.8002,3.3626,-17216.6209,-1691.1563,-11328.6623,-4245.7311,48.9288,-16954.7458,-1629.3824,-11085.1706,-4289.9643,49.7714,-237.1749,-8.3464,-191.1482,-41.0428,3.3626,-10.34781741,-35.3734999999997,-25.0256825899997
3m8t,-9100.9621,13471.3439,-19498.472,-3133.3555,59.5216,-9022.9892,13555.0648,-19433.5036,-3204.5647,60.0143,-145.3053,-83.7209,-34.9191,-28.4693,1.804,-24222.7771,-1728.8045,-19498.472,-3055.0223,59.5216,-24213.3086,-1709.0267,-19433.5036,-3130.7926,60.0143,-60.164,0.0932,-34.9191,-27.1421,1.804,,47.4614000000001,47.4614000000001
3m8u,-19008.7484,24404.4448,-38864.4062,-4645.2044,96.4174,-18943.6896,23548.8273,-37808.2133,-4782.4869,98.1833,-160.433,855.6175,-861.6539,-158.681,4.2843,-47756.3222,-4392.3842,-38864.4062,-4595.9492,96.4174,-46712.374,-4273.0719,-37808.2133,-4729.2722,98.1833,-1025.7277,-17.1924,-861.6539,-151.1657,4.2843,-6.755784663,-6.74569999999949,0.010084663000512
3mam,-11077.086,12895.1235,-18813.96,-5220.8096,62.56,-11123.7955,12811.4851,-18768.1328,-5229.9535,62.8057,13.5842,83.6384,-30.4353,-41.1042,1.4853,-26589.1189,-2690.5437,-18813.96,-5147.1753,62.56,-26537.5763,-2668.1076,-18768.1328,-5164.1416,62.8057,-69.1248,-0.9748,-30.4353,-39.1999,1.4853,-5.69199035,11.6640000000007,17.3559903500007
3mdz,-9262.0381,11294.8783,-18103.6374,-2509.8844,56.6054,-9304.355,11243.6853,-18153.209,-2451.9102,57.0789,-58.7285,51.193,-31.7874,-80.4431,2.3091,-23046.896,-2517.3175,-18103.6374,-2482.5465,56.6054,-23013.9605,-2485.7673,-18153.209,-2432.0631,57.0789,-108.5189,-1.1879,-31.7874,-77.8528,2.3091,-12.57211461,70.6831000000002,83.2552146100002
3mf5,-42715.3879,42623.5809,-69495.0225,-16061.4358,217.4896,-42664.8686,42622.2764,-69085.9266,-16419.3828,218.1644,-51.9636,1.3044,18.8949,-75.4293,3.2664,-96353.6655,-11102.4228,-69495.0225,-15973.7098,217.4896,-96254.7905,-11051.6698,-69085.9266,-16335.3585,218.1644,-59.4453,-6.2245,18.8949,-75.3821,3.2664,-7.405113659,-43.0841999999975,-35.6790863409975
3mfv,-32557.9586,42960.6967,-65846.9121,-9833.9938,162.2505,-32750.6949,42953.4215,-65462.0528,-10404.9191,162.8555,-61.0797,7.2752,5.5803,-75.9361,2.0008,-84405.5744,-9241.7016,-65846.9121,-9479.2112,162.2505,-84525.905,-9212.2095,-65462.0528,-10014.4982,162.8555,-71.8815,-0.5661,5.5803,-78.8965,2.0008,-3.481508661,224.889999999999,228.371508660999
3mfw,-33092.1763,43144.954,-66545.7049,-9855.0244,163.5991,-33226.8351,43113.8466,-65887.3306,-10617.6023,164.2513,-102.8763,31.1074,79.3057,-215.1166,1.8272,-85217.2256,-9358.4292,-66545.7049,-9476.6906,163.5991,-85288.8732,-9327.2619,-65887.3306,-10238.5321,164.2513,-136.6716,-2.2852,79.3057,-215.5193,1.8272,-4.863059716,208.652999999998,213.516059715998
3mhw,-8278.9512,9586.8404,-15717.2209,-2202.1217,53.5509,-8245.6517,9644.913,-15714.9535,-2229.5832,53.972,-65.6602,-58.0726,3.4879,-12.6982,1.6227,-16046.4351,1815.1601,-15717.2209,-2197.9253,53.5509,-16050.8386,1841.8556,-15714.9535,-2231.7127,53.972,-7.7059,-0.6059,3.4879,-12.2106,1.6227,-3.177567428,6.27110000000084,9.44866742800084
3mi2,-19392.3865,21936.1041,-37143.2547,-4276.7363,91.5003,-19213.1607,22043.6867,-37032.9925,-4316.0172,92.1623,-218.2497,-107.5826,-40.6043,-72.6687,2.6059,-46439.561,-5198.4235,-37143.2547,-4189.3831,91.5003,-46331.5755,-5156.3373,-37032.9925,-4234.4079,92.1623,-116.1263,-3.8308,-40.6043,-74.2971,2.6059,-10.7346517,0.768499999998312,11.5031516999983
3mi3,-29824.9978,29511.5576,-52330.5225,-7132.6706,126.6377,-29884.4776,29258.9574,-51792.7513,-7477.9954,127.3118,-57.3997,252.6002,-177.7073,-134.1614,1.8688,-66657.8115,-7543.5113,-52330.5225,-6910.4155,126.6377,-66381.4835,-7505.7222,-51792.7513,-7210.3218,127.3118,-308.1625,-1.2832,-177.7073,-131.0408,1.8688,-7.529453254,80.373599999999,87.903053253999
3miy,-9023.8794,10356.503,-16041.0952,-3397.4056,58.1183,-8942.6127,10419.265,-15938.5014,-3481.947,58.5707,-94.1341,-62.762,36.9035,-71.737,3.4613,-21725.0012,-2365.7632,-16041.0952,-3376.2612,58.1183,-21655.1453,-2312.1053,-15938.5014,-3463.1093,58.5707,-34.8523,-5.738,36.9035,-69.4792,3.4613,-10.61031211,-35.052499999998,-24.442187889998
3mjl,-32998.0431,42805.0411,-65611.4783,-10353.346,161.74,-33010.6654,42850.1601,-65334.5486,-10688.3452,162.0683,-33.9649,-45.1189,70.5907,-60.6847,1.248,-84572.255,-9312.2979,-65611.4783,-9810.2188,161.74,-84753.2947,-9299.4313,-65334.5486,-10281.3831,162.0683,11.6555,-0.0456,70.5907,-60.1377,1.248,-3.370984576,33.7661999999909,37.1371845759909
3ml5,-9712.776,10926.0731,-18013.8836,-2683.9246,58.959,-9529.3746,11115.7441,-17999.4024,-2705.0774,59.3612,-226.1652,-189.671,-4.1334,-34.3076,1.9469,-22432.329,-1818.5565,-18013.8836,-2658.8478,58.959,-22413.3675,-1793.0231,-17999.4024,-2680.3031,59.3612,-35.3022,-0.4047,-4.1334,-32.7109,1.9469,-11.770815,17.6350999999995,29.4059149999995
3moe,-22292.8735,28190.1181,-44788.4195,-5813.7435,119.1714,-22167.46,28330.2088,-44715.1529,-5902.08,119.5641,-257.9405,-140.0908,-53.4228,-65.9413,1.5143,-56560.2378,-6151.3779,-44788.4195,-5739.6118,119.1714,-56543.5552,-6134.6844,-44715.1529,-5813.282,119.5641,-116.6598,-0.9417,-53.4228,-63.8095,1.5143,,116.775199999996,116.775199999996
3mof,-22480.4383,29106.0689,-45416.7189,-6290.185,120.3967,-22285.4242,28805.6378,-45079.0201,-6132.636,120.5941,-292.2378,300.4312,0,-593.7426,1.0736,-57698.904,-6195.1797,-45416.7189,-6207.4021,120.3967,-57158.8293,-6181.8785,-45079.0201,-6018.5248,120.5941,-580.2196,0,0,-581.2932,1.0736,-4.241361741,83.922499999997,88.1638617409969
3moh,-21997.043,27591.6363,-43908.326,-5797.7902,117.4369,-21767.2561,27609.9463,-43667.2242,-5827.8039,117.8257,-253.9563,-18.31,-116.5291,-120.5344,1.4171,-55510.8801,-6005.7002,-43908.326,-5714.2907,117.4369,-55276.8308,-5993.8539,-43667.2242,-5733.5784,117.8257,-232.7419,-0.2909,-116.5291,-117.339,1.4171,,12.6140000000014,12.6140000000014
3ms9,-10015.4316,12267.3239,-19113.0069,-3237.7055,67.9569,-9942.792,12428.9956,-19196.8072,-3243.4409,68.4604,-83.0924,-161.6717,88.0538,-11.3043,1.8298,-24806.7502,-2551.66,-19113.0069,-3210.0401,67.9569,-24866.7962,-2522.5164,-19196.8072,-3215.933,68.4604,79.9882,0.9099,88.0538,-10.8053,1.8298,-7.211696511,-19.6006999999991,-12.3890034889991
3mss,-9900.3098,12554.2948,-19305.7106,-3217.484,68.59,-9870.4213,12387.6521,-19071.6811,-3254.7166,68.3242,-34.4689,166.6426,-132.792,-71.313,2.9934,-24972.9998,-2554.7069,-19305.7106,-3181.1724,68.59,-24744.8737,-2520.1361,-19071.6811,-3221.3807,68.3242,-204.0235,-3.8108,-132.792,-70.4141,2.9934,-6.43802792,-26.1796000000013,-19.7415720800013
3mtw,-29408.5421,35756.3617,-56267.4167,-9045.3078,147.8206,-29188.4174,36001.259,-56170.1552,-9167.9367,148.4157,-351.2899,-244.8972,-55.4413,-53.4152,2.4639,-71105.1369,-6163.6535,-56267.4167,-8821.8873,147.8206,-71078.014,-6122.7898,-56170.1552,-8933.4845,148.4156,-108.0242,-2.0165,-55.4413,-53.0302,2.4639,,92.3179999999993,92.3179999999993
3muz,-164482.2694,148022.7729,-233547.5587,-79610.6519,653.1683,-164630.1858,147906.0857,-233452.6566,-79737.4935,653.8786,12.6954,116.6872,-81.8629,-24.292,2.1631,-354261.5336,-42252.6413,-233547.5587,-79114.5019,653.1682,-354337.1551,-42216.6827,-233452.6566,-79321.6944,653.8786,-111.754,-2.6029,-81.8629,-29.4513,2.1631,-4.780166653,101.865300000005,106.645466653005
3myg,-10991.4577,9170.4438,-16970.2489,-3255.5253,63.8728,-10906.4584,9174.1166,-16966.7974,-3178.6434,64.8658,-106.4825,-3.6727,-42.2169,-64.1727,3.5798,-22703.9339,-2571.5659,-16970.2489,-3225.9918,63.8728,-22563.8059,-2511.0264,-16966.7974,-3150.848,64.8658,-106.6948,-5.2499,-42.2169,-62.8079,3.5798,-14.7825963,-33.8063999999995,-19.0238036999995
3mz6,-11600.5831,17195.5383,-25126.5467,-3741.591,72.0163,-11612.2598,17231.7187,-25136.0613,-3779.5432,71.626,-55.2286,-36.1803,-0.2369,-21.9512,3.1398,-32355.5379,-3619.9139,-25126.5467,-3681.0936,72.0163,-32384.8688,-3588.5894,-25136.0613,-3731.8441,71.626,-20.6,-1.6105,-0.2369,-21.8925,3.1398,-9.947167602,37.1913000000004,47.1384676020004
3n1c,-44851.4544,51926.3758,-82717.3553,-14287.7953,227.3204,-44669.7831,51997.0986,-82368.7777,-14526.135,228.031,-310.1383,-70.7229,35.6315,-277.1467,2.0997,-108228.8079,-11575.1486,-82717.3553,-14163.6245,227.3204,-108123.6,-11551.1079,-82368.7777,-14431.7454,228.031,-242.577,-2.3667,35.6315,-277.9415,2.0997,-7.211696511,106.792999999998,114.004696510998
3n2u,-5304.8666,7473.2635,-10469.5786,-2350.054,41.5025,-5364.5323,7147.3525,-10181.2335,-2372.4884,41.8372,-33.6825,325.911,-295.0688,-67.9813,3.4565,-14204.9319,-1486.3565,-10469.5786,-2290.4992,41.5025,-13889.051,-1437.4935,-10181.2335,-2312.1612,41.8372,-371.1381,-5.6726,-295.0688,-73.8532,3.4565,-10.83136028,50.157799999999,60.989160279999
3n2v,-5287.5118,7398.2255,-10391.3502,-2335.7487,41.3616,-5362.6405,7151.1596,-10168.9712,-2386.8905,42.0617,-24.2743,247.0659,-231.8955,-42.3576,2.9129,-14105.5973,-1485.7494,-10391.3502,-2269.8594,41.3616,-13888.2049,-1435.9094,-10168.9712,-2325.386,42.0617,-277.9462,-5.092,-231.8955,-43.8716,2.9129,-10.37544843,54.6549999999998,65.0304484299998
3n35,-8226.7681,11373.338,-16370.6157,-3284.8309,55.3405,-8173.0377,11274.2029,-16209.5432,-3293.3881,55.6908,-57.0223,99.1351,-118.6668,-39.5223,2.0317,-21677.0482,-2259.9093,-16370.6157,-3101.8637,55.3405,-21516.0996,-2234.8203,-16209.5432,-3127.4268,55.6908,-161.6101,-2.3091,-118.6668,-42.6658,2.0317,-4.655827058,-19.4879999999994,-14.8321729419994
3n3g,-7722.2331,10527.5948,-16270.8111,-2028.0182,49.0013,-7770.5149,10483.6642,-16264.421,-2038.8785,49.1204,30.8518,43.9306,-2.956,-13.4893,3.3664,-17932.0313,285.9937,-16270.8111,-1996.2152,49.0013,-17888.6738,332.7746,-16264.421,-2006.1478,49.1204,-20.9884,-6.8852,-2.956,-14.5137,3.3664,-10.00242964,-22.4656999999997,-12.4632703599997
3n7a,-69522.8372,58785.6206,-98801.1481,-29780.3539,273.0442,-69494.7892,58589.0547,-99012.4703,-29344.8166,273.4431,-22.8657,196.566,-130.1472,-90.9347,1.6503,-144643.3712,-16465.1806,-98801.1481,-29650.0866,273.0442,-144394.9851,-16441.6599,-99012.4703,-29214.2979,273.4431,-220.6904,-0.7668,-130.1472,-91.4267,1.6503,-5.111738906,-27.9361999999965,-22.8244610939965
3n7h,-9158.7933,14281.8831,-19024.0739,-4481.3626,64.7601,-9153.2036,14277.7565,-19014.7588,-4481.6477,65.4464,-14.5224,4.1267,-10.2182,-10.6439,2.213,-21279.6023,2119.195,-19024.0739,-4439.4834,64.7601,-21235.3348,2160.3453,-19014.7588,-4446.3678,65.4464,-19.9447,-1.2741,-10.2182,-10.6654,2.213,,-30.9434999999985,-30.9434999999985
3n7o,-8040.6731,8595.3638,-12878.9823,-3810.3514,53.2969,-7792.676,9062.443,-13066.4946,-3842.7502,54.1258,-265.853,-467.0792,236.2635,-38.395,3.3577,-16255.5739,351.0224,-12878.9823,-3780.911,53.2969,-16418.4922,412.3765,-13066.4946,-3818.5,54.1258,197.022,-4.5662,236.2635,-38.033,3.3577,-9.864274538,-38.9319999999998,-29.0677254619998
3n86,-69385.2516,58804.766,-94846.4449,-33609.2369,265.6643,-69313.9912,58699.155,-95183.5283,-33095.9718,266.3539,-84.3054,105.611,-97.2186,-95.5049,2.8072,-144914.7254,-16904.0105,-94846.4449,-33429.9342,265.6642,-144684.7693,-16850.1518,-95183.5283,-32917.4431,266.3539,-192.5024,-0.2169,-97.2186,-97.874,2.8072,-7.791947955,-40.5967999999993,-32.8048520449993
3n8k,-69317.8457,59398.7095,-103592.1013,-25385.297,260.8432,-69179.9891,59426.3541,-103826.617,-25040.833,261.1067,-154.4461,-27.6446,-39.4531,-88.8868,1.5384,-144976.0381,-17055.6168,-103592.1013,-24589.1631,260.8432,-144796.2299,-17029.9616,-103826.617,-24200.7581,261.1067,-125.5398,-0.7468,-39.4531,-86.8782,1.5384,-5.595281776,-8.31890000001295,-2.72361822401295
3n9r,-21177.9292,29832.494,-45131.7165,-5991.6239,112.9173,-21100.309,29894.8862,-45040.8696,-6067.7377,113.4121,-198.4337,-62.3922,-76.5745,-61.543,2.0761,-56954.418,-6066.5378,-45131.7165,-5869.081,112.9173,-56903.8239,-6035.6085,-45040.8696,-5940.7579,113.4121,-140.3156,-2.1601,-76.5745,-63.6571,2.0761,-9.878090049,92.044300000005,101.922390049005
3n9s,-22120.3619,30293.4815,-45746.0312,-6782.6369,114.8247,-21743.7463,30505.557,-45601.9223,-6762.6981,115.317,-415.0254,-212.0755,-61.7208,-143.8508,2.6217,-58341.1605,-6065.8176,-45746.0312,-6644.1364,114.8247,-58142.7872,-6036.3036,-45601.9223,-6619.8783,115.317,-203.4931,-2.5048,-61.7208,-141.8892,2.6217,-7.266958553,11.4006000000009,18.6675585530009
3nee,-15782.3969,22422.617,-31067.7055,-7231.2867,93.9783,-15733.9914,22412.8142,-31196.5489,-7045.4264,95.1697,-89.9367,9.8029,-17.1294,-85.7093,3.0991,-42535.5549,-4393.5207,-31067.7055,-7168.307,93.9783,-42425.759,-4346.2108,-31196.5489,-6978.169,95.1697,-101.6751,-2.3612,-17.1294,-85.2836,3.0991,-7.377482638,-3.41749999999956,3.95998263800044
3neo,-15880.776,22389.3209,-31719.9428,-6645.2728,95.1187,-15820.5176,22381.1124,-31815.0163,-6482.8554,96.2416,-88.6088,8.2085,-14.0849,-86.1539,3.4215,-42506.5986,-4283.436,-31719.9428,-6598.3385,95.1187,-42379.4481,-4226.4612,-31815.0163,-6434.2123,96.2416,-100.0457,-3.1306,-14.0849,-86.2517,3.4215,-8.17878225,-25.4938000000038,-17.3150177500038
3nes,-15741.494,22570.2348,-31321.4742,-7082.6301,92.3754,-15687.3592,22559.9752,-31465.2191,-6875.5531,93.4379,-88.2638,10.2596,-15.4048,-86.2186,3.0999,-42635.8953,-4371.3697,-31321.4742,-7035.4269,92.3754,-42524.2444,-4325.1626,-31465.2191,-6827.3005,93.4378,-100.337,-1.8068,-15.4048,-86.2253,3.0999,-7.764316934,-10.2713000000003,-2.50698306600034
3nex,-15855.5104,22696.8514,-31784.198,-6862.0154,93.8516,-15799.3753,22687.0349,-31885.8819,-6695.6141,95.0858,-89.3204,9.8165,-14.3432,-88.1851,3.3913,-42890.5828,-4379.8264,-31784.198,-6820.4099,93.8515,-42761.35,-4319.2248,-31885.8819,-6651.3292,95.0858,-103.5175,-4.1156,-14.3432,-88.4501,3.3913,-8.289306335,-23.3006999999961,-15.0113936649961
3nhi,-12551.312,12518.6438,-21685.5248,-3457.8897,73.4588,-12471.1332,12547.9142,-21507.7723,-3585.7758,74.5006,-92.2291,-29.2705,16.3866,-83.0397,3.6944,-24893.7038,126.4693,-21685.5248,-3408.1071,73.4588,-24783.0891,192.9384,-21507.7723,-3542.7559,74.5006,-65.8765,-2.5512,16.3866,-83.4063,3.6944,-11.6464754,-51.8675999999978,-40.2211245999978
3nht,-12450.3514,12564.8661,-21595.7603,-3492.919,73.4618,-12459.8514,12566.4285,-21584.5673,-3516.388,74.6754,-5.4499,-1.5624,4.0028,-11.4187,3.5284,-24819.8415,149.1226,-21595.7603,-3446.6655,73.4618,-24775.3079,209.8017,-21584.5673,-3475.2176,74.6754,-9.2775,-4.0084,4.0028,-12.8003,3.5284,-9.684672901,-41.7207999999991,-32.0361270989991
3nim,-12263.2608,16297.0273,-21343.6484,-7305.5587,88.9189,-12014.2185,16055.9111,-20255.6587,-7904.5255,90.0546,-266.0484,241.1162,-222.2478,-289.1076,4.1909,-31301.2545,-2772.5238,-21343.6484,-7274.0013,88.9189,-30742.9508,-2705.6946,-20255.6587,-7871.652,90.0545,-513.9085,-10.9103,-222.2478,-284.9413,4.1909,-6.562367515,-38.9127999999982,-32.3504324849982
3njq,-6801.0963,7540.1463,-11160.5446,-3234.1574,53.4593,-6727.2317,7472.436,-11207.408,-3046.4667,54.2069,-78.6853,67.7103,-61.5626,-88.2711,3.438,-15957.0164,-1626.9631,-11160.5446,-3222.968,53.4593,-15765.8011,-1575.3285,-11207.408,-3037.2715,54.2069,-152.4768,-7.5741,-61.5626,-86.7781,3.438,,-39.2397999999994,-39.2397999999994
3nkk,-6559.5443,11082.3511,-15743.2145,-1944.8108,46.1299,-6487.2125,11136.0607,-15751.3301,-1918.5199,46.5768,-69.9598,-53.7097,39.6136,-57.6371,1.7733,-14751.9834,2896.2636,-15743.2145,-1951.1624,46.1299,-14706.4345,2924.6573,-15751.3301,-1926.3385,46.5768,-15.8691,-0.2519,39.6136,-57.0041,1.7733,-6.493289962,-30.5137999999997,-24.0205100379997
3nox,-55062.336,63071.8557,-101165.1858,-17251.6133,282.6075,-54999.4061,63099.3339,-100730.1239,-17651.7551,283.139,-83.7157,-27.4783,17.9967,-77.4837,3.2495,-124760.0203,-6703.8554,-101165.1858,-17173.5865,282.6075,-124660.6112,-6638.8963,-100730.1239,-17574.7299,283.139,-66.311,-11.9979,17.9967,-75.5593,3.2495,-11.96423214,-32.1754000000001,-20.2111678600001
3npc,-13824.7092,15704.6325,-25515.9307,-4094.0491,80.6381,-13814.6719,15714.5713,-25442.0382,-4169.7043,82.4994,-43.7225,-9.9388,35.2219,-73.7207,4.7151,-33126.566,-3638.0065,-25515.9307,-4053.2668,80.6381,-33034.8077,-3539.2775,-25442.0382,-4135.9914,82.4994,-39.9317,-5.4065,35.2219,-74.4621,4.7151,-11.52213581,-59.6373000000021,-48.1151641900021
3nq3,-6013.2462,8498.1626,-11509.3637,-3043.116,41.0709,-5951.7526,8492.5708,-11645.2936,-2840.6809,41.6511,-79.645,5.5918,-6.0132,-81.514,2.2903,-14323.963,149.1466,-11509.3637,-3004.8168,41.0709,-14250.3734,154.7621,-11645.2936,-2801.4931,41.6511,-84.7174,-1.5689,-6.0132,-79.4257,2.2903,-5.222262991,14.1048000000001,19.3270629910001
3nq9,-6013.1022,8537.5188,-11388.4475,-3204.6794,42.5058,-5957.976,8544.6627,-11513.0215,-3032.526,42.9088,-80.927,-7.1439,6.2736,-82.0059,1.9491,-14384.1215,131.1569,-11388.4475,-3169.3367,42.5058,-14315.4976,151.7526,-11513.0215,-2997.1376,42.9088,-72.8382,-1.1542,6.2736,-79.9067,1.9491,-5.567650755,6.35929999999917,11.9269507549992
3nsn,-44454.6567,50624.8683,-81850.1994,-13420.9018,191.5762,-44489.7907,50274.3398,-81045.7967,-13910.0576,191.7238,-64.3582,350.5285,-269.6492,-150.6315,5.3939,-103591.7755,-8729.8182,-81850.1994,-13203.3341,191.5762,-103195.7835,-8639.5114,-81045.7967,-13702.1992,191.7238,-448.653,-21.8455,-269.6492,-162.5522,5.3939,-9.933352091,31.0308999999979,40.9642520909979
3nw3,-29924.0244,19848.3929,-43062.5887,-6856.5403,146.7116,-29864.0634,19582.1029,-42587.0174,-7007.385,148.2361,-180.3219,266.29,-293.7735,-156.8293,3.9909,-46854.3527,2904.7947,-43062.5887,-6843.2704,146.7116,-46464.86,2967.8026,-42587.0174,-6993.8814,148.2361,-453.3142,-6.825,-293.7735,-156.7066,3.9909,-8.966266352,64.1779999999999,73.1442663519999
3nw9,-8538.5108,9187.7873,-15517.7896,-2254.9038,46.3953,-8434.5141,9239.2044,-15379.6432,-2341.5801,47.5047,-165.614,-51.4171,-63.7004,-54.6914,4.1949,-19794.466,-2167.9366,-15517.7896,-2155.1351,46.3953,-19732.904,-2093.9044,-15379.6432,-2306.8612,47.5047,-123.5973,-5.4015,-63.7004,-58.6903,4.1949,,-7.01340000000164,-7.01340000000164
3nx7,-5339.3688,7364.3856,-10403.1979,-2341.2247,40.6682,-5367.351,7164.3347,-10180.8595,-2392.1892,41.363,-54.5237,200.0509,-214.4894,-42.5936,2.5084,-14125.8867,-1483.0741,-10403.1979,-2280.2829,40.6682,-13919.0013,-1442.3471,-10180.8595,-2337.1577,41.363,-259.5206,-3.155,-214.4894,-44.3846,2.5084,-11.19056355,44.9339,56.12446355
3nxq,-24059.2189,24397.1447,-42796.8008,-5774.0198,114.457,-23926.7504,24035.5216,-42319.6531,-5758.1646,115.5457,-270.9825,361.6231,-496.218,-140.301,3.9134,-52471.6318,-4081.915,-42796.8008,-5707.373,114.457,-51930.8343,-4015.9015,-42319.6531,-5710.8254,115.5457,-641.5996,-11.1791,-496.218,-138.1159,3.9134,-11.2596411,83.6795999999995,94.9392410999995
